customer_id,activation_date,branch_code,country,customer_type,onboarding_channel,date_of_birth,gender,status
C01011370,2023-06-02,B002,ZM,Retail,Agent,1988-02-06,F,Active
C01011371,2023-03-01,B003,ZM,Retail,App,1984-05-22,M,Active
C01011372,2024-11-02,B020,ZM,Retail,USSD,1978-10-17,M,Active
C01011373,2022-04-02,B004,ZM,Retail,Agent,1987-08-06,M,Active
C01011374,2024-08-04,B004,ZM,Retail,USSD,1964-10-23,F,Active
C01011375,2022-02-24,B020,ZM,Retail,Web,1987-07-25,M,Active
C01011376,2022-05-30,B020,ZM,SME,Branch,1997-08-12,M,Active
C01011377,2025-08-01,B020,ZM,Retail,Branch,1993-12-12,M,Active
C01011378,2025-11-23,B003,ZM,Retail,Web,2009-02-18,M,Active
C01011379,2025-10-15,B001,ZM,Retail,Web,1973-09-01,M,Active
C01011380,2024-08-03,B003,ZM,Retail,USSD,1969-11-28,M,Active
C01011381,2024-02-20,B010,ZM,SME,Branch,1973-07-12,F,Active
C01011382,2023-12-05,B015,ZM,SME,App,1967-10-17,M,Dormant
C01011383,2024-03-28,B020,ZM,Retail,ATM,1990-03-03,M,Active
C01011384,2023-02-03,B015,ZM,Retail,Agent,1998-10-30,M,Active
C01011385,2024-03-23,B001,ZM,Retail,Web,1982-09-05,F,Active
C01011386,2022-03-19,B002,ZM,Retail,App,2014-03-29,M,Active
C01011387,2022-01-22,B003,ZM,SME,App,1991-12-18,F,Active
C01011388,2023-05-29,B001,ZM,Retail,USSD,1974-09-05,F,Active
C01011389,2022-08-23,B015,ZM,Retail,Web,1992-01-08,F,Active
C01011390,2025-12-23,B002,ZM,Retail,App,1983-01-14,M,Closed
C01011391,2022-10-07,B003,ZM,Retail,ATM,2011-07-28,F,Active
C01011392,2023-11-01,B004,ZM,Retail,App,1975-06-09,M,Active
C01011393,2025-10-04,B003,ZM,SME,ATM,1961-07-17,M,Active
C01011394,2024-08-08,B005,ZM,Retail,ATM,1995-11-09,F,Active
C01011395,2024-09-19,B003,ZM,SME,ATM,1984-10-18,F,Dormant
C01011396,2024-08-02,B005,ZM,Retail,Web,1985-05-24,M,Dormant
C01011397,2022-05-20,B002,ZM,Retail,ATM,1967-11-21,M,Active
C01011398,2022-06-19,B003,ZM,Retail,Web,1971-02-06,F,Active
C01011399,2025-01-28,B002,ZM,Retail,App,1969-01-25,M,Active
C01011400,2025-09-07,B002,ZM,SME,ATM,2004-03-26,M,Active
C01011401,2023-05-12,B015,ZM,Retail,Branch,1977-07-18,F,Active
C01011402,2026-01-01,B001,ZM,Retail,App,2009-01-17,M,Active
C01011403,2024-06-15,B002,ZM,Retail,Agent,2009-05-19,M,Dormant
C01011404,2022-10-15,B002,ZM,Retail,Branch,1967-03-16,M,Closed
C01011405,2024-08-22,B015,ZM,SME,Branch,2007-08-28,M,Active
C01011406,2023-07-26,B015,ZM,Retail,USSD,1973-03-01,F,Active
C01011407,2022-11-27,B003,ZM,Retail,Web,2001-08-04,M,Active
C01011408,2022-12-16,B015,ZM,Retail,USSD,1982-05-06,F,Dormant
C01011409,2022-02-06,B003,ZM,Retail,Web,1960-03-23,F,Dormant
C01011410,2025-05-28,B004,ZM,Retail,USSD,1998-06-28,M,Active
C01011411,2022-07-25,B015,ZM,SME,App,1980-12-12,M,Active
C01011412,2022-12-29,B001,ZM,Retail,Branch,1987-07-08,M,Active
C01011413,2023-08-26,B002,ZM,Retail,App,1980-03-20,M,Active
C01011414,2022-09-12,B001,ZM,Retail,Web,1990-04-07,F,Active
C01011415,2024-12-30,B005,ZM,Retail,Branch,2012-08-21,M,Active
C01011416,2024-03-11,B020,ZM,Retail,Branch,1985-10-16,F,Active
C01011417,2022-12-11,B015,ZM,Retail,Web,2004-11-23,M,Active
C01011418,2022-06-08,B002,ZM,Retail,App,2005-02-05,M,Active
C01011419,2025-10-07,B001,ZM,Retail,Branch,1976-01-14,F,Dormant
C01011420,2022-01-23,B015,ZM,Retail,Agent,1965-10-23,F,Active
C01011421,2025-10-19,B015,ZM,Retail,App,2007-05-23,F,Active
C01011422,2023-07-14,B020,ZM,SME,App,2006-05-14,F,Active
C01011423,2022-11-11,B004,ZM,Retail,App,1984-11-14,F,Dormant
C01011424,2024-06-21,B004,ZM,Premium,Branch,2012-08-19,M,Active
C01011425,2024-01-04,B002,ZM,Retail,ATM,1997-08-29,F,Closed
C01011426,2022-12-31,B005,ZM,Retail,USSD,2008-02-29,F,Active
C01011427,2023-03-20,B004,ZM,Retail,Web,1962-01-30,M,Active
C01011428,2026-01-03,B020,ZM,Retail,App,1996-05-07,M,Active
C01011429,2022-03-12,B004,ZM,Retail,Branch,1996-05-07,F,Active
C01011430,2025-10-14,B005,ZM,Retail,Web,1983-04-18,M,Active
C01011431,2024-12-26,B001,ZM,Premium,ATM,1961-08-22,M,Active
C01011432,2023-03-19,B004,ZM,Retail,Agent,1991-02-27,M,Active
C01011433,2024-06-24,B020,ZM,SME,ATM,1968-10-27,M,Active
C01011434,2025-11-27,B003,ZM,Retail,Branch,1969-01-14,M,Active
C01011435,2022-04-08,B020,ZM,Retail,App,1963-12-04,M,Closed
C01011436,2025-07-24,B010,ZM,Retail,ATM,1976-04-21,F,Active
C01011437,2024-12-06,B010,ZM,Retail,ATM,1968-03-04,F,Active
C01011438,2025-08-05,B004,ZM,Retail,ATM,1974-06-11,M,Dormant
C01011439,2025-09-18,B001,ZM,SME,Agent,1993-04-16,F,Active
C01011440,2026-01-07,B015,ZM,Retail,Branch,1987-11-25,F,Active
C01011441,2025-09-13,B001,ZM,Retail,Web,1977-08-03,M,Active
C01011442,2022-07-30,B020,ZM,Retail,USSD,1985-01-10,M,Active
C01011443,2024-03-10,B002,ZM,Retail,Branch,1967-05-19,M,Active
C01011444,2025-11-14,B003,ZM,Retail,App,1976-09-23,M,Dormant
C01011445,2023-09-24,B001,ZM,Retail,Branch,1982-03-04,F,Active
C01011446,2024-06-28,B005,ZM,Retail,Branch,1962-08-18,M,Dormant
C01011447,2022-04-18,B020,ZM,Retail,Agent,1970-08-17,F,Active
C01011448,2025-05-10,B003,ZM,Retail,USSD,1996-01-06,M,Dormant
C01011449,2022-01-10,B010,ZM,Retail,USSD,1964-07-27,F,Active
C01011450,2022-04-10,B020,ZM,Retail,USSD,1987-11-24,M,Active
C01011451,2024-02-12,B003,ZM,Retail,Web,2007-05-11,M,Active
C01011452,2023-02-18,B005,ZM,Retail,Branch,1998-01-10,M,Active
C01011453,2023-05-27,B004,ZM,Premium,Agent,1960-05-17,M,Active
C01011454,2024-02-07,B005,ZM,Premium,App,1981-07-04,F,Active
C01011455,2023-05-04,B005,ZM,Retail,USSD,2004-07-22,M,Active
C01011456,2023-02-14,B004,ZM,Premium,USSD,1972-10-06,F,Active
C01011457,2022-07-07,B004,ZM,Retail,Branch,1969-01-05,F,Active
C01011458,2022-02-02,B004,ZM,Retail,App,2005-04-29,M,Dormant
C01011459,2024-05-13,B004,ZM,Retail,Agent,1994-07-18,M,Dormant
C01011460,2022-02-27,B004,ZM,SME,USSD,1964-09-28,F,Active
C01011461,2022-01-30,B005,ZM,Retail,Branch,1965-03-30,M,Active
C01011462,2023-11-22,B002,ZM,SME,ATM,1978-03-06,F,Active
C01011463,2023-01-29,B002,ZM,SME,Agent,1974-08-21,M,Dormant
C01011464,2025-10-24,B020,ZM,Retail,Web,1965-08-09,M,Active
C01011465,2025-10-02,B001,ZM,Retail,Agent,1978-02-02,M,Active
C01011466,2022-05-10,B002,ZM,Retail,Branch,1969-06-03,F,Active
C01011467,2023-03-28,B010,ZM,Retail,USSD,2013-05-08,M,Dormant
C01011468,2022-07-17,B002,ZM,Retail,Agent,2000-01-29,F,Dormant
C01011469,2025-09-22,B005,ZM,Retail,App,2009-05-30,M,Active
C01011470,2022-12-10,B004,ZM,Retail,ATM,2013-02-17,F,Active
C01011471,2026-01-22,B020,ZM,Retail,App,2014-03-22,M,Active
C01011472,2022-12-09,B004,ZM,Retail,App,1964-06-09,F,Dormant
C01011473,2022-04-01,B015,ZM,Retail,App,1967-03-12,M,Active
C01011474,2024-05-01,B015,ZM,Retail,Branch,1968-01-10,F,Dormant
C01011475,2024-11-15,B015,ZM,Retail,Branch,1984-10-05,F,Closed
C01011476,2022-08-09,B005,ZM,Retail,Agent,1962-11-28,F,Active
C01011477,2023-11-01,B010,ZM,Premium,Web,1961-03-08,F,Active
C01011478,2023-10-23,B002,ZM,Retail,ATM,1978-10-29,F,Active
C01011479,2025-02-25,B005,ZM,Retail,Agent,1986-09-19,F,Active
C01011480,2025-07-07,B001,ZM,SME,App,2002-08-07,M,Active
C01011481,2023-01-24,B020,ZM,Retail,Agent,1970-06-23,M,Active
C01011482,2025-07-03,B004,ZM,SME,USSD,1981-08-05,M,Active
C01011483,2023-03-01,B015,ZM,Retail,Agent,1969-08-05,F,Active
C01011484,2025-01-14,B003,ZM,SME,Agent,2004-07-13,M,Active
C01011485,2024-03-20,B001,ZM,SME,App,1968-11-14,F,Active
C01011486,2024-05-26,B015,ZM,Retail,Agent,2012-11-26,F,Active
C01011487,2022-09-05,B010,ZM,Retail,ATM,2001-11-11,M,Active
C01011488,2023-04-21,B001,ZM,SME,App,2009-10-08,M,Closed
C01011489,2023-03-14,B005,ZM,SME,Branch,1997-03-23,M,Active
C01011490,2022-08-05,B002,ZM,SME,Branch,1964-02-02,F,Active
C01011491,2024-01-01,B004,ZM,Retail,Agent,1969-06-01,M,Active
C01011492,2023-10-25,B020,ZM,SME,Agent,1994-10-21,F,Active
C01011493,2022-12-22,B010,ZM,Retail,ATM,1973-12-16,F,Active
C01011494,2022-01-31,B010,ZM,Retail,Web,1991-10-30,F,Active
C01011495,2024-04-03,B003,ZM,Retail,App,1964-07-26,M,Active
C01011496,2025-09-01,B001,ZM,Retail,ATM,2005-07-07,M,Active
C01011497,2023-10-10,B003,ZM,Retail,Agent,1983-03-07,M,Active
C01011498,2022-01-25,B002,ZM,Retail,Agent,1968-11-02,M,Dormant
C01011499,2024-03-08,B015,ZM,Retail,Agent,2012-03-13,F,Active
C01011500,2023-03-12,B002,ZM,Retail,Agent,1985-07-23,F,Active
C01011501,2024-07-28,B015,ZM,SME,USSD,2001-11-12,F,Active
C01011502,2023-03-27,B003,ZM,Retail,Agent,2006-12-31,F,Dormant
C01011503,2022-05-16,B004,ZM,Retail,Agent,1989-06-26,M,Active
C01011504,2025-09-09,B002,ZM,Retail,USSD,1992-09-18,M,Dormant
C01011505,2023-07-25,B003,ZM,Retail,Web,1960-11-04,F,Dormant
C01011506,2025-08-24,B001,ZM,Retail,Branch,1970-10-22,M,Active
C01011507,2025-07-01,B003,ZM,Retail,Agent,1966-11-29,F,Active
C01011508,2024-01-26,B003,ZM,Retail,Agent,1978-06-26,F,Active
C01011509,2022-03-31,B005,ZM,Premium,ATM,1999-04-03,M,Active
C01011510,2022-05-18,B002,ZM,Retail,App,1990-07-26,F,Active
C01011511,2023-03-24,B020,ZM,Retail,ATM,1980-01-18,M,Active
C01011512,2024-04-21,B004,ZM,Retail,Agent,1990-04-18,M,Active
C01011513,2023-09-10,B004,ZM,Retail,Web,2007-07-23,F,Active
C01011514,2025-05-11,B005,ZM,Retail,ATM,1974-11-10,M,Active
C01011515,2024-10-20,B015,ZM,Retail,Web,1970-09-16,M,Closed
C01011516,2022-07-28,B010,ZM,Retail,Web,1962-01-11,F,Active
C01011517,2025-12-30,B015,ZM,Retail,Agent,2002-05-24,M,Active
C01011518,2025-01-03,B004,ZM,Retail,Web,1974-12-07,M,Active
C01011519,2025-03-11,B003,ZM,Retail,ATM,2010-01-26,M,Active
C01011520,2022-12-18,B005,ZM,SME,USSD,2007-05-31,M,Active
C01011521,2023-05-31,B001,ZM,Retail,App,1999-10-20,M,Active
C01011522,2022-07-14,B002,ZM,Retail,Web,2006-11-19,M,Active
C01011523,2025-05-13,B002,ZM,Retail,Agent,1960-04-23,F,Active
C01011524,2023-10-27,B020,ZM,Premium,Branch,2002-04-25,M,Active
C01011525,2025-07-16,B002,ZM,SME,Web,1972-05-05,F,Active
C01011526,2025-11-27,B003,ZM,Retail,ATM,2001-12-25,F,Active
C01011527,2024-03-06,B001,ZM,SME,Web,2013-09-18,F,Active
C01011528,2025-10-20,B005,ZM,Retail,Branch,1965-01-16,F,Active
C01011529,2025-11-21,B005,ZM,Premium,USSD,1980-05-03,F,Active
C01011530,2022-09-30,B002,ZM,Retail,ATM,2001-12-24,F,Active
C01011531,2023-11-12,B001,ZM,Retail,ATM,1970-01-16,M,Active
C01011532,2022-12-26,B001,ZM,Retail,Agent,1997-04-11,M,Dormant
C01011533,2025-07-25,B001,ZM,Retail,ATM,1969-06-28,F,Active
C01011534,2025-11-09,B004,ZM,Retail,Branch,1998-04-14,F,Dormant
C01011535,2023-10-14,B004,ZM,Retail,ATM,1962-06-19,F,Active
C01011536,2025-09-26,B002,ZM,Retail,USSD,2009-07-27,M,Active
C01011537,2024-09-14,B001,ZM,Retail,App,2005-12-06,M,Closed
C01011538,2022-05-19,B010,ZM,Retail,App,1969-12-18,F,Active
C01011539,2023-11-18,B001,ZM,SME,Web,2002-03-01,F,Active
C01011540,2022-02-06,B005,ZM,SME,App,1973-11-14,F,Dormant
C01011541,2025-05-31,B005,ZM,Premium,Branch,1971-08-23,F,Active
C01011542,2025-04-13,B002,ZM,Retail,App,1978-03-12,F,Active
C01011543,2024-07-08,B010,ZM,Retail,Branch,2013-06-11,F,Active
C01011544,2024-02-23,B001,ZM,Retail,Branch,2012-10-04,M,Active
C01011545,2024-11-12,B015,ZM,Retail,Web,1994-06-20,M,Active
C01011546,2025-08-04,B010,ZM,Retail,App,1982-07-19,M,Active
C01011547,2023-04-22,B020,ZM,Retail,Web,2003-03-01,F,Active
C01011548,2024-10-28,B002,ZM,SME,ATM,2003-12-30,M,Active
C01011549,2025-04-18,B005,ZM,Retail,USSD,1970-10-27,M,Active
C01011550,2025-12-14,B015,ZM,SME,App,2008-01-15,F,Active
C01011551,2022-01-28,B005,ZM,Retail,ATM,1977-10-04,F,Active
C01011552,2023-04-22,B004,ZM,Retail,Agent,2003-07-11,F,Active
C01011553,2022-02-13,B002,ZM,Retail,ATM,1990-05-26,F,Active
C01011554,2025-06-16,B002,ZM,Retail,Web,1980-05-03,F,Active
C01011555,2022-09-12,B001,ZM,Premium,Web,1963-08-14,M,Dormant
C01011556,2023-09-25,B001,ZM,Retail,USSD,2000-02-20,M,Dormant
C01011557,2023-04-30,B004,ZM,Retail,USSD,1997-08-11,F,Dormant
C01011558,2024-05-27,B015,ZM,Retail,USSD,2010-03-17,F,Dormant
C01011559,2023-05-14,B020,ZM,Retail,USSD,1969-07-06,M,Active
C01011560,2025-06-23,B003,ZM,Retail,Web,1960-08-16,M,Active
C01011561,2022-06-12,B010,ZM,Retail,Branch,1976-05-01,M,Active
C01011562,2022-05-03,B003,ZM,Retail,Web,1985-09-23,F,Closed
C01011563,2022-10-09,B003,ZM,Retail,Branch,2009-01-28,F,Active
C01011564,2024-02-07,B002,ZM,Retail,Web,1961-05-04,F,Active
C01011565,2024-10-18,B010,ZM,SME,Agent,2009-04-03,F,Active
C01011566,2023-08-31,B002,ZM,SME,Web,1992-11-12,M,Active
C01011567,2023-02-18,B020,ZM,Retail,USSD,1991-07-27,M,Active
C01011568,2022-11-07,B010,ZM,Retail,Branch,2001-10-06,F,Active
C01011569,2024-02-09,B005,ZM,Retail,ATM,2004-11-25,M,Active
C01011570,2023-02-23,B002,ZM,SME,Agent,1962-10-28,F,Closed
C01011571,2025-08-07,B002,ZM,Retail,ATM,1961-04-27,M,Active
C01011572,2022-03-19,B002,ZM,SME,Agent,1975-03-24,F,Active
C01011573,2023-05-03,B015,ZM,Retail,ATM,1983-01-17,F,Dormant
C01011574,2026-01-25,B004,ZM,Retail,USSD,1986-04-20,M,Dormant
C01011575,2025-05-09,B002,ZM,Retail,ATM,1977-06-02,M,Active
C01011576,2024-06-27,B020,ZM,Retail,Web,1972-02-09,M,Active
C01011577,2023-11-05,B001,ZM,Retail,USSD,1979-02-18,M,Active
C01011578,2022-10-02,B001,ZM,Retail,ATM,1995-06-17,M,Active
C01011579,2023-07-24,B010,ZM,Retail,USSD,1976-09-15,F,Active
C01011580,2023-10-13,B005,ZM,Retail,Web,1974-07-23,F,Dormant
C01011581,2025-08-11,B004,ZM,SME,USSD,1970-11-26,F,Dormant
C01011582,2022-03-23,B015,ZM,Retail,ATM,1995-01-19,M,Active
C01011583,2024-12-02,B010,ZM,SME,USSD,2012-06-27,F,Active
C01011584,2024-04-29,B001,ZM,Premium,Agent,1963-05-31,M,Active
C01011585,2025-08-20,B004,ZM,SME,App,1994-06-28,M,Closed
C01011586,2023-08-14,B004,ZM,SME,ATM,2014-01-18,M,Active
C01011587,2022-02-18,B005,ZM,SME,Web,1994-04-23,F,Active
C01011588,2023-04-15,B020,ZM,Retail,Branch,2009-06-23,F,Active
C01011589,2026-02-09,B004,ZM,Retail,USSD,1991-08-13,M,Dormant
C01011590,2023-11-10,B002,ZM,Retail,Agent,2000-11-24,F,Active
C01011591,2023-12-03,B004,ZM,Retail,USSD,1983-04-15,F,Dormant
C01011592,2023-05-12,B005,ZM,Premium,ATM,1995-09-29,M,Dormant
C01011593,2023-02-26,B010,ZM,Retail,Agent,2002-05-11,M,Active
C01011594,2025-01-09,B005,ZM,Retail,ATM,1961-10-14,F,Active
C01011595,2022-04-21,B015,ZM,Retail,App,1994-11-22,F,Active
C01011596,2025-09-23,B005,ZM,Premium,Web,1999-09-12,M,Active
C01011597,2023-05-24,B001,ZM,Retail,Agent,1991-12-26,F,Active
C01011598,2025-11-08,B002,ZM,Retail,Agent,1965-12-12,F,Active
C01011599,2025-11-26,B020,ZM,Retail,USSD,1999-03-14,F,Active
C01011600,2026-01-13,B001,ZM,Retail,USSD,1970-08-15,M,Dormant
C01011601,2023-04-01,B010,ZM,Retail,Branch,1982-01-22,M,Active
C01011602,2025-05-30,B003,ZM,Retail,Agent,2011-11-11,M,Active
C01011603,2024-02-21,B010,ZM,SME,USSD,1992-09-18,F,Active
C01011604,2024-12-03,B002,ZM,Retail,USSD,1972-09-28,M,Active
C01011605,2023-10-21,B004,ZM,Retail,App,1968-01-09,M,Active
C01011606,2023-01-11,B005,ZM,SME,Branch,1988-11-15,F,Active
C01011607,2024-06-24,B003,ZM,Premium,USSD,1964-12-04,F,Closed
C01011608,2025-07-13,B002,ZM,Premium,USSD,1970-05-10,F,Active
C01011609,2022-01-13,B001,ZM,Retail,Web,1996-06-22,F,Closed
C01011610,2022-05-13,B005,ZM,Premium,Agent,1986-10-02,M,Closed
C01011611,2024-10-03,B010,ZM,Retail,USSD,1973-01-09,M,Active
C01011612,2022-05-24,B001,ZM,Retail,App,1994-11-04,F,Active
C01011613,2023-01-30,B002,ZM,Retail,USSD,1966-07-10,M,Active
C01011614,2022-04-17,B002,ZM,Retail,Agent,1960-05-24,M,Dormant
C01011615,2025-07-23,B010,ZM,Retail,USSD,2003-02-03,F,Active
C01011616,2022-10-17,B003,ZM,Retail,ATM,1960-11-12,F,Active
C01011617,2023-02-23,B010,ZM,SME,USSD,1979-07-09,F,Active
C01011618,2022-09-15,B004,ZM,Retail,Branch,1977-09-23,M,Dormant
C01011619,2022-07-07,B001,ZM,Retail,Agent,1992-08-26,M,Active
C01011620,2022-12-22,B003,ZM,Retail,Agent,1964-03-01,M,Active
C01011621,2025-04-28,B005,ZM,Retail,ATM,2006-11-22,M,Active
C01011622,2025-01-29,B015,ZM,Premium,Branch,1983-02-24,M,Active
C01011623,2023-02-23,B004,ZM,SME,Branch,1974-01-16,M,Active
C01011624,2023-04-29,B003,ZM,Premium,Agent,1985-04-21,F,Active
C01011625,2024-11-05,B015,ZM,Retail,App,1979-01-03,F,Active
C01011626,2022-06-10,B015,ZM,Retail,USSD,1970-02-03,F,Active
C01011627,2024-05-22,B001,ZM,Retail,Branch,2008-04-13,F,Active
C01011628,2026-01-24,B002,ZM,Retail,USSD,1979-12-05,M,Active
C01011629,2024-08-14,B005,ZM,Retail,USSD,2011-11-05,F,Active
C01011630,2023-09-30,B010,ZM,Retail,App,1972-04-14,F,Dormant
C01011631,2022-12-03,B001,ZM,Retail,App,1985-11-20,F,Active
C01011632,2026-01-17,B004,ZM,Retail,Branch,2008-08-10,F,Active
C01011633,2023-02-09,B020,ZM,Retail,Branch,1986-04-09,M,Active
C01011634,2023-05-17,B015,ZM,Retail,Agent,2005-02-28,M,Active
C01011635,2024-05-18,B004,ZM,Retail,ATM,1965-12-01,M,Active
C01011636,2022-12-28,B015,ZM,Retail,USSD,1979-10-09,F,Active
C01011637,2025-05-25,B002,ZM,Retail,Agent,1962-02-11,F,Active
C01011638,2023-05-25,B020,ZM,Retail,USSD,1960-11-30,M,Active
C01011639,2023-09-13,B002,ZM,SME,App,1987-01-16,F,Active
C01011640,2023-08-08,B005,ZM,SME,App,1969-08-11,F,Active
C01011641,2025-03-26,B010,ZM,Retail,Agent,1998-02-19,M,Active
C01011642,2024-07-07,B005,ZM,Retail,Branch,2013-11-21,F,Active
C01011643,2025-07-25,B002,ZM,Retail,ATM,1966-09-10,F,Active
C01011644,2023-02-17,B002,ZM,Retail,ATM,1961-05-21,F,Active
C01011645,2023-07-11,B004,ZM,Premium,App,1988-05-20,F,Active
C01011646,2024-09-12,B002,ZM,Premium,App,1980-07-05,F,Active
C01011647,2022-06-13,B020,ZM,SME,ATM,1964-03-15,F,Active
C01011648,2024-01-07,B020,ZM,Retail,ATM,1973-03-21,F,Active
C01011649,2024-03-26,B003,ZM,Premium,Branch,1969-01-20,F,Active
C01011650,2024-02-13,B015,ZM,Retail,ATM,1993-01-15,F,Active
C01011651,2022-12-10,B001,ZM,SME,USSD,1966-05-24,F,Active
C01011652,2024-08-22,B002,ZM,Retail,ATM,1993-10-29,M,Active
C01011653,2024-06-22,B005,ZM,Retail,Web,2002-09-23,M,Active
C01011654,2024-05-15,B010,ZM,Retail,ATM,1992-09-20,M,Dormant
C01011655,2024-10-31,B015,ZM,Retail,App,2009-05-07,M,Active
C01011656,2025-06-02,B015,ZM,Retail,App,1994-10-27,F,Dormant
C01011657,2024-06-06,B010,ZM,SME,Web,1986-02-01,M,Active
C01011658,2022-11-16,B010,ZM,Retail,USSD,1996-04-08,M,Active
C01011659,2024-09-14,B015,ZM,Retail,ATM,1981-12-26,M,Active
C01011660,2022-02-10,B003,ZM,Retail,ATM,1980-09-24,M,Active
C01011661,2024-02-21,B005,ZM,Retail,Web,1989-08-09,M,Active
C01011662,2024-05-25,B003,ZM,Premium,Branch,1980-11-15,F,Active
C01011663,2022-06-20,B002,ZM,Retail,Branch,1987-10-19,M,Active
C01011664,2023-09-07,B001,ZM,Retail,USSD,2009-05-03,F,Active
C01011665,2025-05-03,B010,ZM,SME,ATM,1968-02-20,F,Active
C01011666,2025-01-05,B020,ZM,SME,ATM,1968-05-20,F,Active
C01011667,2022-11-09,B005,ZM,Retail,ATM,1960-04-12,F,Active
C01011668,2025-02-06,B010,ZM,SME,App,1989-03-26,M,Active
C01011669,2026-01-28,B003,ZM,Retail,Agent,1961-07-13,F,Active
C01011670,2022-12-26,B004,ZM,SME,Branch,1970-08-18,F,Active
C01011671,2023-06-11,B002,ZM,Retail,Agent,1984-10-09,F,Active
C01011672,2024-02-19,B001,ZM,Premium,Web,2004-09-26,M,Dormant
C01011673,2024-08-07,B002,ZM,Retail,Agent,1997-09-25,F,Dormant
C01011674,2023-09-19,B004,ZM,Retail,App,1983-04-15,M,Dormant
C01011675,2024-07-17,B001,ZM,Retail,App,1973-12-12,M,Closed
C01011676,2023-08-04,B004,ZM,Retail,Branch,2004-01-05,F,Active
C01011677,2024-02-08,B002,ZM,SME,ATM,2005-05-10,F,Dormant
C01011678,2025-02-25,B003,ZM,Retail,USSD,2012-07-02,F,Active
C01011679,2025-05-26,B015,ZM,Retail,Agent,1998-01-30,F,Active
C01011680,2024-09-11,B002,ZM,Retail,Web,1970-12-20,M,Active
C01011681,2022-05-28,B002,ZM,Retail,Branch,1988-09-17,F,Active
C01011682,2023-11-14,B002,ZM,Premium,USSD,2002-05-21,M,Dormant
C01011683,2022-10-07,B005,ZM,Retail,Branch,1982-02-20,M,Active
C01011684,2026-01-04,B004,ZM,Retail,Branch,2009-07-03,M,Active
C01011685,2024-08-19,B020,ZM,Retail,Branch,1990-03-25,M,Dormant
C01011686,2023-02-05,B004,ZM,SME,Branch,1988-10-16,F,Active
C01011687,2022-11-13,B010,ZM,Retail,ATM,1969-12-21,M,Active
C01011688,2023-01-24,B004,ZM,Retail,App,1972-04-10,M,Active
C01011689,2022-01-09,B010,ZM,SME,Agent,2008-12-25,F,Active
C01011690,2022-01-27,B005,ZM,Retail,Branch,1966-11-07,F,Active
C01011691,2024-10-22,B003,ZM,Retail,USSD,2000-04-14,F,Active
C01011692,2026-02-04,B010,ZM,Premium,Agent,2004-03-14,F,Active
C01011693,2026-01-25,B002,ZM,SME,USSD,1989-07-24,M,Active
C01011694,2024-02-06,B003,ZM,SME,USSD,1968-11-01,M,Active
C01011695,2024-10-03,B015,ZM,Premium,App,1972-01-08,M,Active
C01011696,2024-04-08,B005,ZM,Retail,App,1981-01-04,M,Active
C01011697,2024-05-01,B004,ZM,Retail,USSD,2013-02-18,M,Dormant
C01011698,2024-03-19,B010,ZM,Retail,ATM,1993-05-20,M,Active
C01011699,2024-02-04,B020,ZM,Retail,App,2010-06-28,F,Active
C01011700,2024-02-26,B002,ZM,SME,App,2004-08-27,F,Active
C01011701,2024-09-29,B001,ZM,SME,ATM,2005-06-16,M,Active
C01011702,2023-09-23,B015,ZM,Retail,Branch,1968-10-31,M,Active
C01011703,2025-08-05,B001,ZM,Premium,App,1990-08-16,M,Dormant
C01011704,2025-04-19,B003,ZM,Retail,Agent,1992-07-02,M,Active
C01011705,2022-05-26,B004,ZM,Retail,USSD,1983-04-16,M,Active
C01011706,2024-04-17,B020,ZM,Retail,USSD,1973-11-19,F,Active
C01011707,2022-03-21,B001,ZM,Retail,ATM,1993-10-07,F,Active
C01011708,2022-09-12,B003,ZM,Retail,USSD,1964-02-03,F,Dormant
C01011709,2024-02-28,B005,ZM,SME,Web,2013-09-12,M,Active
C01011710,2025-03-04,B003,ZM,Retail,USSD,2001-06-08,M,Active
C01011711,2022-11-29,B015,ZM,SME,ATM,1974-06-04,F,Active
C01011712,2023-02-02,B020,ZM,Retail,ATM,1980-05-16,M,Active
C01011713,2024-06-12,B020,ZM,Retail,ATM,1994-05-23,M,Active
C01011714,2023-06-07,B003,ZM,Retail,Agent,1961-09-10,M,Active
C01011715,2026-01-19,B015,ZM,Retail,Web,1973-10-09,M,Active
C01011716,2023-12-15,B003,ZM,Premium,App,1986-07-10,F,Active
C01011717,2024-11-09,B020,ZM,Retail,Branch,1986-04-05,M,Active
C01011718,2025-12-23,B020,ZM,Premium,USSD,1999-01-14,F,Dormant
C01011719,2024-09-27,B002,ZM,Premium,Agent,1993-03-05,M,Dormant
C01011720,2025-07-24,B003,ZM,Premium,App,1985-02-19,F,Active
C01011721,2025-11-11,B010,ZM,Retail,ATM,1997-12-07,F,Dormant
C01011722,2024-01-25,B003,ZM,Premium,App,2001-07-01,M,Active
C01011723,2025-11-27,B020,ZM,Retail,App,2002-01-13,F,Active
C01011724,2022-04-29,B002,ZM,Retail,Web,1972-09-05,F,Active
C01011725,2025-08-26,B002,ZM,Retail,ATM,1963-04-16,F,Active
C01011726,2024-02-29,B005,ZM,Premium,Agent,1992-02-16,F,Dormant
C01011727,2024-05-18,B015,ZM,Retail,Agent,1965-10-19,F,Active
C01011728,2023-05-21,B004,ZM,Retail,ATM,1999-08-12,M,Active
C01011729,2023-05-12,B001,ZM,Retail,USSD,1969-02-16,F,Active
